name,time,flow_in,flow_out,pressure_in,pressure_out
branch12_seg0,4.3843843843843844e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.3943943943943942e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.4044044044044045e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.4144144144144143e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.4244244244244246e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.4344344344344344e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.4444444444444442e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.4544544544544545e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.4644644644644643e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.4744744744744747e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.4844844844844844e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.4944944944944942e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.5045045045045046e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.5145145145145144e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.5245245245245247e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.5345345345345345e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.5445445445445443e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.5545545545545546e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.5645645645645644e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.5745745745745747e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.5845845845845845e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.5945945945945943e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.6046046046046046e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.6146146146146144e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.6246246246246248e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.6346346346346345e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.6446446446446443e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.6546546546546547e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.6646646646646645e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.6746746746746748e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.6846846846846846e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.6946946946946949e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.7047047047047047e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.7147147147147145e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.7247247247247248e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.7347347347347346e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.7447447447447449e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.7547547547547547e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.7647647647647645e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.7747747747747749e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.7847847847847846e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.7947947947947950e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.8048048048048048e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.8148148148148145e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.8248248248248249e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.8348348348348347e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.8448448448448450e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.8548548548548548e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.8648648648648646e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.8748748748748749e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.8848848848848847e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.8948948948948950e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.9049049049049048e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.9149149149149146e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.9249249249249250e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.9349349349349347e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.9449449449449451e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.9549549549549549e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.9649649649649652e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.9749749749749750e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.9849849849849848e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,4.9949949949949951e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.0050050050050054e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.0150150150150152e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.0250250250250250e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.0350350350350348e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.0450450450450446e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.0550550550550555e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.0650650650650653e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.0750750750750750e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.0850850850850848e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.0950950950950946e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.1051051051051055e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.1151151151151153e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.1251251251251251e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.1351351351351349e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.1451451451451446e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.1551551551551555e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.1651651651651653e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.1751751751751751e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.1851851851851849e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.1951951951951947e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.2052052052052056e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.2152152152152154e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.2252252252252251e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.2352352352352349e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.2452452452452447e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.2552552552552556e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.2652652652652654e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.2752752752752752e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.2852852852852850e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.2952952952952947e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.3053053053053056e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.3153153153153154e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.3253253253253252e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.3353353353353350e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.3453453453453448e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.3553553553553557e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.3653653653653655e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.3753753753753752e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.3853853853853850e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.3953953953953948e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.4054054054054057e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.4154154154154155e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.4254254254254253e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.4354354354354351e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.4454454454454448e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.4554554554554557e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.4654654654654655e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.4754754754754753e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.4854854854854851e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.4954954954954960e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.5055055055055058e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.5155155155155156e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.5255255255255253e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.5355355355355351e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.5455455455455460e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.5555555555555558e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.5655655655655656e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.5755755755755754e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.5855855855855852e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.5955955955955961e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.6056056056056058e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.6156156156156156e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.6256256256256254e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.6356356356356352e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.6456456456456461e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.6556556556556559e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.6656656656656657e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.6756756756756754e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.6856856856856852e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.6956956956956961e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.7057057057057059e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.7157157157157157e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.7257257257257255e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.7357357357357353e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.7457457457457461e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.7557557557557559e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.7657657657657657e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.7757757757757755e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.7857857857857853e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.7957957957957962e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.8058058058058060e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.8158158158158157e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.8258258258258255e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.8358358358358353e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.8458458458458462e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.8558558558558560e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.8658658658658658e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.8758758758758756e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.8858858858858853e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.8958958958958962e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.9059059059059060e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.9159159159159158e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.9259259259259256e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.9359359359359354e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.9459459459459463e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.9559559559559561e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.9659659659659658e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.9759759759759756e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.9859859859859854e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,5.9959959959959963e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.0060060060060061e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.0160160160160159e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.0260260260260257e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.0360360360360354e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.0460460460460463e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.0560560560560561e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.0660660660660659e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.0760760760760757e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.0860860860860866e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.0960960960960964e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.1061061061061062e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.1161161161161159e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.1261261261261257e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.1361361361361366e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.1461461461461464e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.1561561561561562e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.1661661661661660e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.1761761761761758e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.1861861861861867e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.1961961961961964e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.2062062062062062e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.2162162162162160e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.2262262262262258e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.2362362362362367e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.2462462462462465e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.2562562562562563e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.2662662662662660e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.2762762762762758e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.2862862862862867e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.2962962962962965e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.3063063063063063e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.3163163163163161e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.3263263263263259e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.3363363363363367e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.3463463463463465e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.3563563563563563e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.3663663663663661e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.3763763763763759e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.3863863863863868e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.3963963963963966e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.4064064064064064e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.4164164164164161e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
branch12_seg0,6.4264264264264259e-01,4.3759665702651001e+00,4.3759665702651827e+00,2.8456165805612225e+04,2.7713127673385257e+04
